NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
VEH,22,4,5B,0,Grave 076.- O),"Circular Con Una Bicicleta, En Condiciones Meteorológicas O Ambientales Que Disminuyen Sensiblemente La Visibilidad, Sin Disponer De Las Luces Y Catadióptricos Reglamentariamente Establecidos. (Deberá Especificarse El Concreto Supuesto
Detectado. )",200;100,Conductor,"NOTA: Recuérdese a este respecto que el hecho de que se circule con estos vehículos utilizando ""luces parpadeantes"", no podrá ser objeto de denuncia, siempre que no produzcan deslumbramiento al resto de usuarios de la vía (Instrucción DGT 18/S-146)",CICLOS
VEH,23,-,5A,0,Leve,"Circular Con Un Vehículo De Tracción Animal Sin Ajustarse A Las Condiciones Exigidas
 Reglamentariamente.",80;40,Conductor,,CiRCULACI ÓN DE ANIMALES
VEH,24,-,5A,0,Grave 076.- O),"Circular Con El Tranvía Reseñado Sin Llevar Los Dispositivos De Alumbrado En La Forma Y Condiciones Establecidos Reglamentariamente. (Deberán Especificarse Las Concretas Condiciones En Las Que Circula, En Relación Con Lo Dispuesto En Los
Anexos I Y X Del Rgv.)",200;100,Titular,,TRANVIAS
VEH,25,1,5A,0,Grave 076.- O),"Poner En Circulación Un Vehículo A Motor, Remolque O Semirremolque; Sin Llevar Las Placas De Matrícula En La Forma Establecida Reglamentariamente. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En El Anexo Xviii Del Rgv. Supuesto Aplicable A La No Correspondencia De Numeración Asignada Y Forma De La Misma Al Ser
Matriculados.)",200;100,Titular Conductor,,PLACAS
VEH,25,1,5B,0,Grave 076.- O),"Poner En Circulación Un Ciclomotor; Sin Llevar Las Placas De Matrícula En La Forma Establecida Reglamentariamente. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En El
 Art. 28 Del Rgv.)",200;100,Titular Conductor,,PLACAS
VEH,28,6,5A,0,"Muy grave 077.-
L)","Circular Con Un Tren Turístico, Sin Haberse Obtenido Una Autorización Complementaria Por Parte Del Órgano Competente En Materia De Tráfico. (En Supuestos De Vía Urbanas, Dicha Autorización Sería Expedida Por El Ayuntamiento
Respectivo.)",500;250,Titular,"NOTA: La Instrucción DGT 12/V- 99, de 13 de septiembre de 2013 aclara que para conducir el tren turístico se requerirá permiso de conducción de la clase D1 cuando el número de personas que puede transportar excede de nueve y no excede de diecisiete y de la clase D cuando excede de diecisiete.",CARENCIA AUT. PARA CIRCULAR
VEH,30,1,5A,0,Leve,"Circular Con El Vehículo Reseñado, Llevando El Original Del Permiso O Licencia De Circulación, Una Vez Expedido Duplicado Del Mismo Por
Extravío O Sustracción.",80;40,Conductor,,DOCUMENT ACIÓN
VEH,30,2,5A,0,Leve,"Circular Con El Vehículo Reseñado, Sin Haber Renovado El Permiso O Licencia De Circulación, Habiéndose Producido Variaciones En Los Datos Personales Del Titular Del Mismo. (Deberá Especificarse El Concreto Supuesto Detectado (Nombre, Apellidos, Domicilio). En Relación Con El Art. 59bis
De La Lsv.)",80;40,Titular,,DOCUMENT ACIÓN
VEH,30,2,5C,0,Grave 076.- O),"Circular Con El Vehículo Reseñado, Sin Haber Renovado El Permiso O Licencia De Circulación, Habiéndose Cambiado El Destino Del Mismo O Modificado Alguna Característica Hecha Constar En Dicho Documento. (Deberá Especificarse El Concreto Supuesto
 Detectado.)",200;100,Titular,,DOCUMENT ACIÓN
VEH,31,-,5A,0,Grave 076.- T),"Circular Con El Vehículo Reseñado Sin Haber Renovado El Permiso O Licencia De Circulación, Habiendo Variado La Titularidad Registral Del Mismo. (El Presente Supuesto Está Específicamente Destinado A Aplicarse A Los Vehículos Que Tengan Anotadas Notificaciones
 De Venta.)",200;100,Titular Adquirente,,DOCUMENT ACIÓN
VEH,32,1,5B,0,Leve,"No Haber Notificado A La Jefatura De Tráfico Correspondiente La Transmisión De Su Vehículo A Otra Persona En El Plazo Reglamentariamente Establecido. (Nota: Se Hace Constar Que Por Expresa Disposición Del Rgv, El Interesado Seguirá Siendo Considerado Titular Registral A Los Efectos De La Normativa De
Tráfico.)",80;40,Titular,"NOTA: En caso de entrega voluntaria o abandono, si la entidad recupera la posesión del vehículo, como propietaria, debe regularizar su situación administrativa para adecuarla a la nueva realidad, de modo que la entidad arrendadora conste como titular del vehículo.",DOCUMENT ACIÓN
VEH,32,3,5D,0,Grave 076.- T),"No Haber Solicitado El Adquirente Del Vehículo Reseñado La Renovación Del Permiso O Licencia De Circulación, Dentro Del Plazo Reglamentariamente Establecido. (Se Hace Constar Que Por Expresa Disposición Del Rgv, La Conducta Denunciada Puede Ser Causa De Posible Inmovilización Del Vehículo Si No Se Hubiera Hecho En El Plazo Máximo De 30 Días Desde La Adquisición[Art. 104.1 A)
Ltsv.)",200;100,Titular Conductor Adquirente,,DOCUMENT ACIÓN
VEH,32,6,5B,0,Grave 076.- T),"No Haber Solicitado En El Plazo Reglamentariamente Establecido El Adjudicatario Definitivo Del Vehículo Objeto De Denuncia, La Expedición A Su Nombre Del Nuevo Permiso O Licencia De Circulación. (Si No Se Hubiera Hecho En El Plazo Máximo De 90 Días Desde El Otorgamiento Del Vehículo A Su Nuevo
Propietario.)",200;100,Titular Conductor Adquirente,,DOCUMENT ACIÓN
VEH,32,6,5C,0,Grave 076.- T),"No Haber Notificado La Persona Que Tenga A Su Cargo La Custodia O Uso Del Vehículo Reseñado, Registrado A Nombre De Una Persona Fallecida, Dicha Circunstancia A La Jefatura De Tráfico Correspondiente, Dentro Del Plazo Reglamentariamente Establecido. (Si No Se Hubiera Hecho En El Plazo Máximo De 90 Días Desde El Fallecimiento
 Del Anterior Titular.)",200;100,Conductor Autor,,DOCUMENT ACIÓN
VEH,33,1,5B,0,Leve,"No Haber Solicitado En El Plazo Reglamentariamente Establecido La Baja Temporal Del Vehículo De Su Titularidad, Una Vez Entregado Para Su Posterior Transmisión, A Un Vendedor De Vehículos Con Establecimiento Abierto En España Para Esta Actividad. (Nota: Se Hace Constar Que Por Expresa Disposición Del Rgv, El Interesado Seguirá Siendo Considerado Titular Registral A Los Efectos De La Normativa De Tráfico, Figurando El Compraventa Como
Poseedor Del Vehículo.)",80;40,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,33,2,5A,0,Grave 076.- T),"Circular Con Un Vehículo Dado De Baja Temporal Por Transferencia, Sin Estar Amparado Por Un Permiso Y Placas Temporales De Empresa Reglamentariamente Establecidos. (En Directa Relación Con Lo Establecido En El Art. 48 Del Rgveh., Se Trataría De Una Anulación Sobrevenida De La Autorización De Circulación Que Ostentaba El Vehículo
Objeto De Denuncia.)",200;100,"Titular

Empresa Adjudicataria

Responsable",,CARENCIA AUT. PARA CIRCULAR
VEH,33,3,5A,0,Grave 076.- T),"Circular Con El Vehículo Reseñado, Habiendo Adquirido El Mismo Por Compraventa, Sin Haber Solicitado De La Jefatura Correspondiente, La Inscripción Del Mismo A Su Nombre En El Plazo Máximo Reglamentariamente Establecido. (Posible Causa De Inmovilización
[Art. 104.1 A) Ltsv])",200;100,Titular Adquirente,,CARENCIA AUT. PARA CIRCULAR
VEH,33,6,5A,0,Grave 076.- T),"No Haber Solicitado El Titular De Un Establecimiento De Compraventa De Vehículos, El Cambio De Titularidad Del Reseñado A Su Nombre, Una Vez Transcurrido El Plazo De Un Año Desde Que Se Produjo La Baja Temporal Del Mismo Sin Transmitirse A Un
Tercero.",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,34,-,5A,0,"Muy grave 077.-
L)","Circular Con El Vehículo Reseñado, Cuyo Permiso O Licencia De Circulación Ha Perdido Su Vigencia, Habiendo Causado Baja El Mismo En El Registro De Vehículos. (Deberán Especificarse Las Concretas Circunstancias Detectadas En Cada Supuesto De Los Contemplados En El Art.
35 Del Reglamento
General De Vehículos.)",500;250,Titular Conductor,NOTA: En aquellos supuestos en que se circule con un vehículo dado de Baja Temporal ello se considerará infracción a lo dispuesto en el art. 1.2 5A de este Reglamento.,CARENCIA AUT. PARA CIRCULAR
VEH,34,-,5B,0,"Muy grave 077.-
L)","Circular Con El Vehículo Reseñado, Cuyo Permiso O Licencia De Circulación Ha Perdido Su Vigencia, Una Vez Comprobado Que No Es Apto Para La Circulación. (Deberán Especificarse Las Concretas Circunstancias Que Permitieron Llegar A Esta Conclusión (P.Ej. En Supuestos De Circulación De Vehículos Tras Itv Negativa, O Una Vez Iniciado Proc. Declarativo De Residuo Sólido Urbano Tras
 Abandono).)",500;250,Conductor,,CARENCIA AUT. PARA CIRCULAR
VEH,40,4,5A,0,Grave 076.- T),"Circular Con El Vehículo Reseñado Habiendo Caducado El Plazo De Validez De La Matrícula Turística Que Ostenta, Sin Haber Obtenido Prórroga Del Mismo. (Con Posible Precinto Y Depósito Del Vehículo, Dando Cuenta Del Mismo A La Administración Tributaria Correspondiente (Si Dicha Medida Cautelar No Hubiera Sido Ordenada Por El Citado
Organismo).)",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,42,1,5A,0,"Muy grave 077.-
L)","Poner En Circulación El Vehículo Reseñado Sin Haber Obtenido El Permiso Temporal Correspondiente Que Autorice Su Circulación Provisional. (Deberá Especificarse El Concreto Incumplimiento Detectado, Dentro De Las Posibles Opciones Contempladas En El Capítulo Vi, Título Iii, Del
Rgveh.)",500;250,Titular Conductor,,CARENCIA AUT. PARA CIRCULAR
VEH,42,1,5H,0,Grave 076.- T),"Poner En Circulación El Vehículo Reseñado Teniendo El Permiso Temporal Correspondiente Que Habilita Aquella Caducado. (Deberá Especificarse El Concreto Incumplimiento Detectado, Dentro De Las Posibles Opciones Contempladas En El Capítulo Vi, Título Iii, Del
Rgveh. )",200;100,Titular Conductor,,CARENCIA AUT. PARA CIRCULAR
VEH,42,2,5A,0,Leve,"Poner En Circulación El Vehículo Reseñado Al Amparo De Un Permiso Temporal De Circulación Provisional, Sin Ajustarse A Las Prescripciones Establecidas Reglamentariamente Para Ello. (Deberá Especificarse El Concreto Incumplimiento Detectado, Señalando Cuál De Los Supuestos Contemplados En Los Arts. 43 Y 44 Del Rgveh., Es
 El Afectado.)",80;40,Titular Conductor,"NOTA: No procederá formular denuncia por circular con vehículos que porten placa de matrícula provisional (profesional o temporal) expedida por otro Estado miembro de la UE, siempre que se encuentre dentro de su período de validez (Instrucción DGT nº 08/S-103, de 1 de diciembre)",CARENCIA AUT. PARA CIRCULAR
VEH,45,1,5B,0,Grave 076.- T),"Poner En Circulación El Vehículo Reseñado, Amparado En Un Permiso Temporal, Sin Llevar En Unión De Dicho Documento, El Correspondiente Boletín De Circulación, En Las Condiciones Reglamentariamente Establecidas, Careciendo De Validez. (Deberá Especificarse El Concreto Incumplimiento Detectado, Señalando Las Particulares Circunstancias Que Se Dan En El Supuesto.Ver(Instrucció
 N Dgt Nº 00/V-32, De 27 De",200;100,Titular Conductor,,CARENCIA AUT. PARA CIRCULAR
VEH,46,1,5A,0,Grave 076.- O),"Poner En Circulación El Vehículo Reseñado, Amparado En Un Permiso Temporal De Empresa, Incumpliendo Las Condiciones Técnicas Prescritas En El Mismo (Deberá Especificarse El Concreto Incumplimiento Detectado, Señalando Las Particulares Circunstancias Que Se
Dan En El Supuesto.)",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,46,2,5C,0,Leve,"Poner En Circulación El Vehículo Reseñado, Siendo Conducido El Mismo Por Persona Distinta Al Titular Del Permiso O Persona A Su Servicio. (Deberán Especificarse Los Datos Identificativos De La Persona Que Conduce El Vehículo Con Placa ""S"",
Objeto De Denuncia.)",80;40,Titular,,DOCUMENT ACIÓN
VEH,46,2,5D,0,Leve,"Poner En Circulación El Vehículo Reseñado, Al Amparo De Un Permiso O Placa Temporal, Siendo Ocupado El Mismo Por Persona O Número De Personas Distintas A Las Establecidas Reglamentariamente. (Deberá Especificarse El Concreto Supuesto
Detectado.)",80;40,Titular,"NOTA: En cuanto al número de personas que pueden ocupar un vehículo con permiso temporal de empresa, debe entenderse que el número de tres a que se refiere el párafo segundo, es excluido el conductor (Instrucción DGT 99/V- 24, de 29 de junio)",DOCUMENT ACIÓN
VEH,46,3,5B,0,Grave 076.- T),"Poner En Circulación El Vehículo Reseñado, Al Amparo De Un Permiso, Boletín O Placa Temporal De Empresa, Utilizando El Mismo Para Fines Distintos A Los Establecidos Reglamentariamente. (Deberá Especificarse El Concreto Uso Dado A Dicha Circulación, A Cuyos Efectos Dicho Permiso Con Placas ""S"" Y ""V"" Deberá Entenderse En
Suspenso.)",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,46,3,5C,0,Grave 076.- T),"Poner En Circulación El Vehículo Reseñado, Al Amparo De Un Permiso, Boletín O Placa Temporal De Empresa, Llevando En El Mismo Carga Útil. (Deberá Especificarse El Concreto Uso Dado A Dicha Circulación, A Cuyos Efectos Dicho Permiso Con Placas ""S"" Y ""V"" Deberá Entenderse En
Suspenso.)",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,48,2,5A,0,"Muy grave 077.-
L)","Poner En Circulación El Vehículo Reseñado Teniendo El Permiso Temporal Correspondiente Que Habilita Aquella Caducado. (Deberá Especificarse El Concreto Incumplimiento Detectado, Dentro De Las Posibles Opciones Contempladas En El Capítulo Vi, Título Iii, Del
Rgveh.)",500;250,Titular Conductor,,CARENCIA AUT. PARA CIRCULAR
VEH,48,4,5C,0,Grave 076.- T),"Poner En Circulación El Vehículo Reseñado, Amparado En Un Permiso Temporal, Sin Llevar En Unión De Dicho Documento, El Correspondiente Boletín De Circulación, En Las Condiciones Reglamentariamente Establecidas. (Deberá Especificarse El Concreto Incumplimiento Detectado, Señalando Las Particulares Circunstancias Que Se Dan En El Supuesto De Los Vehículos Con Placa ""V"", Cuyo Permiso Temporal Carecerá De
Validez Por Esta Causa.)",200;100,Titular,,CARENCIA AUT. PARA CIRCULAR
VEH,48,4,5D,0,Leve,"Poner En Circulación El Vehículo Reseñado, Al Amparo De Un Permiso O Placa Temporal, Siendo Ocupado El Mismo Por Persona O Número De Personas Distintas A Las Establecidas Reglamentariamente. (Deberá Especificarse El Concreto Supuesto
 Detectado.)",80;40,Titular,,DOCUMENT ACIÓN
VEH,49,1,5A,0,Grave 076.- O),"Circular Con El Vehículo Reseñado Cuyas Placas De Matrícula No Se Corresponden A Tipos Homologados, Teniendo Unas Dimensiones Y Caracteres Distintos A Los Reglamentariamente Establecidos. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En Los Anexos I Y Xviii Del Rgv. Supuesto Aplicable A La Carencia De Alguna De Las Placas, O No Correspondencia A Tipos O Dimensiones Reglamentariamente
Establecidos.)",200;100,Titular,,PLACAS
VEH,49,1,5B,0,Grave 076.- O),"Circular Con El Vehículo Reseñado Cuyas Placas De Matrícula No Conservan Su Poder Retrorreflectante, No Siendo Visibles Y Legibles En La Forma Establecida Reglamentariamente. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En Los Anexos I Y Xviii Del Rgv. Supuesto Aplicable A La Pérdida De Condiciones De Visibilidad De Las Placas, Sin Que Exista Obstáculo Añadido Para
Dicha Carencia.)",200;100,Titular,,PLACAS
VEH,49,1,5C,0,Grave 076.- O),"Circular El Vehículo Reseñado Incumpliéndose El Anexo Xviii Del Rgv No Siendo Conforme Sus Placas A Requisitos Técnicos Establecidos En El Rd 885/20 Para La Comercialización Y Puesta En Servicio De Placas De Matrícula Para Vehículos De Motor Y Remolques. (Nueva Codificación Insertada Tras La Entrada En Vigor Del Rd 885/2020 Que Modifica El Rgveh., Debiendo Especificarse El Concreto Incumplimiento Detectado En Relación Con Anexo Xviii Rgv Así Como Por El Propio Rd
885/2020).)",200;100,Titular,,PLACAS
VEH,49,2,5A,0,Grave 076.- O),"Circular Con El Vehículo Reseñado Cuyas Placas De Matrícula Tienen Incorporados Signos U Otros Caracteres Distintos A Los Señalados Reglamentariamente. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En Los Anexo Xviii Del Rgv. Supuesto Aplicable A La Utilización De La Parte Interior De Las Placas Para La Incorporación De Cualquier Signo No
Autorizado.)",200;100,Titular,,PLACAS
VEH,49,2,5B,0,Grave 076.- O),"Circular Con El Vehículo Reseñado Cuyas Placas De Matrícula Tienen Colocadas, En Su Parte Anterior O Posterior, Otras Placas, Marcas O Distintivos Que Puedan Dificultar La Legibilidad O Inducir A Confusión Con Los Caracteres Reglamentarios De Las Mismas. (Deberá Especificarse El Concreto Supuesto Detectado, En Relación Con Lo Dispuesto En Los Anexo Xviii Del Rgv. Supuesto Aplicable A La Utilización De La Parte Exterior De Las Placas Para La Incorporación De Cualquier Marca O Distintivo No
Autorizados.)",200;100,Titular,,PLACAS
VEH,49,2,5C,0,Grave 076.- O),"Incumplir El Titular De Un Establecimiento Dedicado A La Manipulación Y/O Expedición De Placas De Matrícula Las Normas Reglamentariamente Establecidas Para Ello. (Deberá Especificarse El Concreto Incumplimiento Constitutivo De Infracción Grave En Relación Con Lo
Dispuesto En Rd 885/2020 )",200;100,Titular,"NOTA: EN CASO DE QUE SE CONSIDERE QUE EL ILÍCITO COMETIDO SE ENCUENTRA DENTRO DE LOS CONTEMPLADOS EN EL ART. 392 DEL CÓDIGO PENAL, POR FALSEDAD EN DOCUMENTO OFICIAL, SE ENVIARÁN LAS ACTUACIONES A FISCALÍA POR SI SE ESTIMASE OPORTUNO LA APERTURA DE DILIGENCIAS JUDICIALES POR TAL CAUSA.",PLACAS
VEH,49,2,5D,0,Leve,"Incumplir El Titular De Un Establecimiento Dedicado A La Manipulación Y/O Expedición De Placas De Matrícula Las Normas Reglamentariamente Establecidas Para Ello. (Deberá Especificarse El Concreto Incumplimiento Constitutivo De Infracción En Relación Con Lo Dispuesto En Rd
885/2020.)",80;40,Titular,,PLACAS
VEH,49,3,5A,0,Leve,"Incumplir El Fabricante De Placas De Matrícula La Obligación De Que Aparezca Su Nombre O Marca Registrada En La Forma Reglamentariamente
Establecida.",80;40,Titular,"NOTA: Nueva codificación insertada tras la modificación operada en el texto del apartado tercero del artículo 49 RGVeh., modificado por Disposición Final primera del RD 885/2020",PLACAS
